CoordX_SM,CoordY_SM,field_4_16
191349.30608056363,277251.27405859163,1.1709936597963861
191349.30608056363,277301.27405859163,1.1735893169130531
191349.30608056363,277351.27405859163,1.1819186195639924
191349.30608056363,277401.27405859163,1.1978259210785789
191349.30608056363,277451.27405859163,1.2156678492723254
191349.30608056363,277501.27405859163,1.2270327834136066
191349.30608056363,277551.27405859163,1.2287839187661498
191349.30608056363,277601.27405859163,1.2204545355294258
191349.30608056363,277651.27405859163,1.2049115541367033
191349.30608056363,277701.27405859163,1.1819209303123464
191349.30608056363,277751.27405859163,1.1517894079561002
191349.30608056363,277801.27405859163,1.116139361495368
191349.30608056363,277851.27405859163,1.0816309580160706
191349.30608056363,277901.27405859163,1.05766022415686
191349.30608056363,277951.27405859163,1.0478891793761922
191349.30608056363,278001.27405859163,1.0520400764576556
191349.30608056363,278051.27405859163,1.072588079345752
191349.30608056363,278101.27405859163,1.1050694132692072
191349.30608056363,278151.27405859163,1.132473900082445
191349.30608056363,278201.27405859163,1.1482069529890644
191349.30608056363,278251.27405859163,1.1556964880387153
191349.30608056363,278301.27405859163,1.1594297350824536
191349.30608056363,278351.27405859163,1.1618109178973672
191349.30608056363,278401.27405859163,1.1660714305462478
191349.30608056363,278451.27405859163,1.169132921983931
191349.30608056363,278501.27405859163,1.1690589506977371
191349.30608056363,278551.27405859163,1.1717875829050535
191349.30608056363,278601.27405859163,1.1745956898342456
191349.30608056363,278651.27405859163,1.1774048515385807
191349.30608056363,278701.27405859163,1.1801554870099291
191349.30608056363,278751.27405859163,1.1929832944398386
191349.30608056363,278801.27405859163,1.1969686949762257
191349.30608056363,278851.27405859163,1.2008287899551064
191349.30608056363,278901.27405859163,1.211250389819148
191349.30608056363,278951.27405859163,1.2164789542159653
191349.30608056363,279001.27405859163,1.2142459829279506
191349.30608056363,279051.27405859163,1.219544465879102
191349.30608056363,279101.27405859163,1.2248699306117616
191349.30608056363,279151.27405859163,1.2253112697550976
191349.30608056363,279201.27405859163,1.2444520928674225
191349.30608056363,279251.27405859163,1.2459741357317906
191349.30608056363,279301.27405859163,1.2524473654782884
191349.30608056363,279351.27405859163,1.259960619075273
191349.30608056363,279401.27405859163,1.2663343993785066
191349.30608056363,279451.27405859163,1.2720815431598822
191349.30608056363,279501.27405859163,1.277495678956654
191349.30608056363,279551.27405859163,1.282439993385511
191349.30608056363,279601.27405859163,1.2869268047537616
191349.30608056363,279651.27405859163,1.29097638055231
191349.30608056363,279701.27405859163,1.2946143194311852
191349.30608056363,279751.27405859163,1.2978693522570701
191349.30608056363,279801.27405859163,1.3007715955447712
191349.30608056363,279851.27405859163,1.3033512362240558
191349.30608056363,279901.27405859163,1.3056375958089677
191349.30608056363,279951.27405859163,1.3183737299340377
191349.30608056363,280001.27405859163,1.3199218183169008
191349.30608056363,280051.27405859163,1.317579889539346
191349.30608056363,280101.27405859163,1.3188398099913512
191349.30608056363,280151.27405859163,1.3199408739903657
191349.30608056363,280201.27405859163,1.3208999911869055
191349.30608056363,280251.27405859163,1.321732206346655
191349.30608056363,280301.27405859163,1.3224508822425645
191349.30608056363,280351.27405859163,1.3230678782569116
191349.30608056363,280401.27405859163,1.323593718875794
191349.30608056363,280451.27405859163,1.3240377488474704
191349.30608056363,280501.27405859163,1.3244082735777472
191349.30608056363,280551.27405859163,1.324712684539419
191349.30608056363,280601.27405859163,1.3249575702356406
191349.30608056363,280651.27405859163,1.325148813704045
191349.30608056363,280701.27405859163,1.325291677775861
191349.30608056363,280751.27405859163,1.3316901608790228
191399.30608056363,277001.27405859163,1.1731450386593476
191399.30608056363,277051.27405859163,1.1715118229344768
191399.30608056363,277101.27405859163,1.170773838160017
191399.30608056363,277151.27405859163,1.1706119939761317
191399.30608056363,277201.27405859163,1.1706300616963365
191399.30608056363,277251.27405859163,1.1710185837066536
191399.30608056363,277301.27405859163,1.1730401501050567
191399.30608056363,277351.27405859163,1.178959801786862
191399.30608056363,277401.27405859163,1.1897048879734458
191399.30608056363,277451.27405859163,1.2015537606368731
191399.30608056363,277501.27405859163,1.2085884262246553
191399.30608056363,277551.27405859163,1.207581848658004
191399.30608056363,277601.27405859163,1.1977899533875915
191399.30608056363,277651.27405859163,1.1779258604973957
191399.30608056363,277701.27405859163,1.150663855855266
191399.30608056363,277751.27405859163,1.1162487284037919
191399.30608056363,277801.27405859163,1.0802001989885666
191399.30608056363,277851.27405859163,1.0512584681385455
191399.30608056363,277901.27405859163,1.0346919460070796
191399.30608056363,277951.27405859163,1.0288498554497643
191399.30608056363,278001.27405859163,1.032462400245029
191399.30608056363,278051.27405859163,1.0603671370813352
191399.30608056363,278101.27405859163,1.1160065598279842
191399.30608056363,278151.27405859163,1.150990357836696
191399.30608056363,278201.27405859163,1.1624156765541003
191399.30608056363,278251.27405859163,1.1645720751505777
191399.30608056363,278301.27405859163,1.1641837599176565
191399.30608056363,278351.27405859163,1.1651850542525009
191399.30608056363,278401.27405859163,1.1663969140641113
191399.30608056363,278451.27405859163,1.1686946540258158
191399.30608056363,278501.27405859163,1.1682718660624754
191399.30608056363,278551.27405859163,1.1709342728591072
191399.30608056363,278601.27405859163,1.1738251740131576
191399.30608056363,278651.27405859163,1.1767863336994975
191399.30608056363,278701.27405859163,1.18904749269741
191399.30608056363,278751.27405859163,1.1934194583514517
191399.30608056363,278801.27405859163,1.1941387604819804
191399.30608056363,278851.27405859163,1.2022647554156436
191399.30608056363,278901.27405859163,1.2132540285439712
191399.30608056363,278951.27405859163,1.2188097225165087
191399.30608056363,279001.27405859163,1.2166937199586043
191399.30608056363,279051.27405859163,1.2223805243544916
191399.30608056363,279101.27405859163,1.2317973698526963
191399.30608056363,279151.27405859163,1.2420915923619762
191399.30608056363,279201.27405859163,1.2435505828295703
191399.30608056363,279251.27405859163,1.245605290555892
191399.30608056363,279301.27405859163,1.2584594407750145
191399.30608056363,279351.27405859163,1.2653148209540768
191399.30608056363,279401.27405859163,1.2716815541078492
191399.30608056363,279451.27405859163,1.2775368235207725
191399.30608056363,279501.27405859163,1.282876026997427
191399.30608056363,279551.27405859163,1.2877090786595762
191399.30608056363,279601.27405859163,1.2920566573223895
191399.30608056363,279651.27405859163,1.2959467654167593
191399.30608056363,279701.27405859163,1.2994118019455143
191399.30608056363,279751.27405859163,1.3024862250353402
191399.30608056363,279801.27405859163,1.305204791678298
191399.30608056363,279851.27405859163,1.3183174761317142
191399.30608056363,279901.27405859163,1.3201347107880128
191399.30608056363,279951.27405859163,1.318046176530131
191399.30608056363,280001.27405859163,1.3195190385263165
191399.30608056363,280051.27405859163,1.3208017006364743
191399.30608056363,280101.27405859163,1.3219154020941069
191399.30608056363,280151.27405859163,1.3228789547393836
191399.30608056363,280201.27405859163,1.3237089716830335
191399.30608056363,280251.27405859163,1.3244201000423976
191399.30608056363,280301.27405859163,1.3250252457169847
191399.30608056363,280351.27405859163,1.3255357830448065
191399.30608056363,280401.27405859163,1.3259617456316355
191399.30608056363,280451.27405859163,1.3263119969938155
191399.30608056363,280501.27405859163,1.3265943811787015
191399.30608056363,280551.27405859163,1.3395283359817194
191399.30608056363,280601.27405859163,1.3396711922990236
191399.30608056363,280651.27405859163,1.339781340712142
191399.30608056363,280701.27405859163,1.3398620223380058
191399.30608056363,280751.27405859163,1.3529666103602709
191399.30608056363,280801.27405859163,1.3530764768190136
191449.30608056363,277001.27405859163,1.1734858053550767
191449.30608056363,277051.27405859163,1.1719193036339088
191449.30608056363,277101.27405859163,1.1711348387073484
191449.30608056363,277151.27405859163,1.1708559875668885
191449.30608056363,277201.27405859163,1.1709318812586638
191449.30608056363,277251.27405859163,1.1715802330520269
191449.30608056363,277301.27405859163,1.173690353536667
191449.30608056363,277351.27405859163,1.1785050046401833
191449.30608056363,277401.27405859163,1.1858871091218222
191449.30608056363,277451.27405859163,1.1928728342662829
191449.30608056363,277501.27405859163,1.1955733323049398
191449.30608056363,277551.27405859163,1.19167406387238
191449.30608056363,277601.27405859163,1.180096513841717
191449.30608056363,277651.27405859163,1.1585960634099957
191449.30608056363,277701.27405859163,1.1307346829066391
191449.30608056363,277751.27405859163,1.0973997957195645
191449.30608056363,277801.27405859163,1.0650334728305602
191449.30608056363,277851.27405859163,1.0407052919885482
191449.30608056363,277901.27405859163,1.0274342952694284
191449.30608056363,277951.27405859163,1.0232628943279127
191449.30608056363,278001.27405859163,1.023924886245214
191449.30608056363,278051.27405859163,1.0640873116468463
191449.30608056363,278101.27405859163,1.1594804368580753
191449.30608056363,278151.27405859163,1.1826227103925333
191449.30608056363,278201.27405859163,1.181669415932497
191449.30608056363,278251.27405859163,1.175853693699205
191449.30608056363,278301.27405859163,1.1702564711572607
191449.30608056363,278351.27405859163,1.1681159893205149
191449.30608056363,278401.27405859163,1.1676601856589766
191449.30608056363,278451.27405859163,1.1664848784087034
191449.30608056363,278501.27405859163,1.1683446829408863
191449.30608056363,278551.27405859163,1.1709184501944438
191449.30608056363,278601.27405859163,1.1738517019038925
191449.30608056363,278651.27405859163,1.1838333826459968
191449.30608056363,278701.27405859163,1.187195824019711
191449.30608056363,278751.27405859163,1.191484754209384
191449.30608056363,278801.27405859163,1.1956343338167863
191449.30608056363,278851.27405859163,1.2042649406213877
191449.30608056363,278901.27405859163,1.2159613491863321
191449.30608056363,278951.27405859163,1.213785293651409
191449.30608056363,279001.27405859163,1.2198092309887607
191449.30608056363,279051.27405859163,1.2292598666082233
191449.30608056363,279101.27405859163,1.2349683075718916
191449.30608056363,279151.27405859163,1.2419607385153968
191449.30608056363,279201.27405859163,1.2552390516477265
191449.30608056363,279251.27405859163,1.2624639235836215
191449.30608056363,279301.27405859163,1.2643089305899466
191449.30608056363,279351.27405859163,1.2711991881954952
191449.30608056363,279401.27405859163,1.2775376337762812
191449.30608056363,279451.27405859163,1.2833104850460393
191449.30608056363,279501.27405859163,1.2885233442467448
191449.30608056363,279551.27405859163,1.2931964244317309
191449.30608056363,279601.27405859163,1.2973600299681842
191449.30608056363,279651.27405859163,1.301050645785821
191449.30608056363,279701.27405859163,1.304307789129636
191449.30608056363,279751.27405859163,1.317977390631739
191449.30608056363,279801.27405859163,1.3201284495032741
191449.30608056363,279851.27405859163,1.322001638303015
191449.30608056363,279901.27405859163,1.3200556946829578
191449.30608056363,279951.27405859163,1.3215599404876435
191449.30608056363,280001.27405859163,1.3228610823069136
191449.30608056363,280051.27405859163,1.3239829476765246
191449.30608056363,280101.27405859163,1.3249464658422831
191449.30608056363,280151.27405859163,1.3257699636492468
191449.30608056363,280201.27405859163,1.3264694634348648
191449.30608056363,280251.27405859163,1.3270589674426183
191449.30608056363,280301.27405859163,1.3398351761807235
191449.30608056363,280351.27405859163,1.340135083854912
191449.30608056363,280401.27405859163,1.3403836669857803
191449.30608056363,280451.27405859163,1.3405865028684214
191449.30608056363,280501.27405859163,1.340748458410174
191449.30608056363,280551.27405859163,1.340873798247157
191449.30608056363,280601.27405859163,1.3533601370013735
191449.30608056363,280651.27405859163,1.353487758073503
191449.30608056363,280701.27405859163,1.3535998216596925
191449.30608056363,280751.27405859163,1.3536977858102854
191449.30608056363,280801.27405859163,1.3537829270543953
191499.30608056363,277001.27405859163,1.1743336301140432
191499.30608056363,277051.27405859163,1.172878262999914
191499.30608056363,277101.27405859163,1.1719790986698102
191499.30608056363,277151.27405859163,1.1716807587430762
191499.30608056363,277201.27405859163,1.171811270278842
191499.30608056363,277251.27405859163,1.172815629556944
191499.30608056363,277301.27405859163,1.175132837252029
191499.30608056363,277351.27405859163,1.1792269403911575
191499.30608056363,277401.27405859163,1.18428028828887
191499.30608056363,277451.27405859163,1.1879497676906745
191499.30608056363,277501.27405859163,1.1878799385657637
191499.30608056363,277551.27405859163,1.1826910668539818
191499.30608056363,277601.27405859163,1.1712379414332845
191499.30608056363,277651.27405859163,1.1504008052490202
191499.30608056363,277701.27405859163,1.1242801573847283
191499.30608056363,277751.27405859163,1.0936000012689855
191499.30608056363,277801.27405859163,1.064369305505668
191499.30608056363,277851.27405859163,1.041783391961797
191499.30608056363,277901.27405859163,1.0280925011459494
191499.30608056363,277951.27405859163,1.0231943852344147
191499.30608056363,278001.27405859163,1.0242869295081465
191499.30608056363,278051.27405859163,1.1363387557605522
191499.30608056363,278101.27405859163,1.20602730564809
191499.30608056363,278151.27405859163,1.2046869454667266
191499.30608056363,278201.27405859163,1.1955981365495554
191499.30608056363,278251.27405859163,1.1841226576252613
191499.30608056363,278301.27405859163,1.174701535174207
191499.30608056363,278351.27405859163,1.1703565347162155
191499.30608056363,278401.27405859163,1.1689262870148127
191499.30608056363,278451.27405859163,1.1672715196013024
191499.30608056363,278501.27405859163,1.169022476078396
191499.30608056363,278551.27405859163,1.176459006811066
191499.30608056363,278601.27405859163,1.1809159158167377
191499.30608056363,278651.27405859163,1.1845464520551967
191499.30608056363,278701.27405859163,1.189092378890698
191499.30608056363,278751.27405859163,1.1935476111637755
191499.30608056363,278801.27405859163,1.2018873710213551
191499.30608056363,278851.27405859163,1.2069772259781748
191499.30608056363,278901.27405859163,1.2285663732351115
191499.30608056363,278951.27405859163,1.2361535939355701
191499.30608056363,279001.27405859163,1.2436669025182456
191499.30608056363,279051.27405859163,1.2487125022299899
191499.30608056363,279101.27405859163,1.2402870641785921
191499.30608056363,279151.27405859163,1.2534755474278159
191499.30608056363,279201.27405859163,1.2612067313050688
191499.30608056363,279251.27405859163,1.2631668038960235
191499.30608056363,279301.27405859163,1.2706240202766785
191499.30608056363,279351.27405859163,1.2774909086321742
191499.30608056363,279401.27405859163,1.2837400872671247
191499.30608056363,279451.27405859163,1.289370019630991
191499.30608056363,279501.27405859163,1.2943990299799908
191499.30608056363,279551.27405859163,1.2988593884126716
191499.30608056363,279601.27405859163,1.3142980638441497
191499.30608056363,279651.27405859163,1.3172565226043296
191499.30608056363,279701.27405859163,1.3198264476611503
191499.30608056363,279751.27405859163,1.3220530071520096
191499.30608056363,279801.27405859163,1.3239777184462667
191499.30608056363,279851.27405859163,1.3221720351538953
191499.30608056363,279901.27405859163,1.323702350598729
191499.30608056363,279951.27405859163,1.325016283774692
191499.30608056363,280001.27405859163,1.326140598162333
191499.30608056363,280051.27405859163,1.3270985778860618
191499.30608056363,280101.27405859163,1.339933761148146
191499.30608056363,280151.27405859163,1.3404154510483888
191499.30608056363,280201.27405859163,1.340821773430735
191499.30608056363,280251.27405859163,1.3411618669973941
191499.30608056363,280301.27405859163,1.3414435405209293
191499.30608056363,280351.27405859163,1.3416734920201154
191499.30608056363,280401.27405859163,1.341857492870472
191499.30608056363,280451.27405859163,1.3537450907168085
191499.30608056363,280501.27405859163,1.3538930992938072
191499.30608056363,280551.27405859163,1.3540230926463428
191499.30608056363,280601.27405859163,1.3541368894602666
191499.30608056363,280651.27405859163,1.3542360496363428
191499.30608056363,280701.27405859163,1.354321922670209
191499.30608056363,280751.27405859163,1.3543956859685398
191499.30608056363,280801.27405859163,1.359415745914586
191549.30608056363,277051.27405859163,1.1738692847258838
191549.30608056363,277101.27405859163,1.1731150890811877
191549.30608056363,277151.27405859163,1.1728064392641315
191549.30608056363,277201.27405859163,1.17295510537131
191549.30608056363,277251.27405859163,1.1741424854378448
191549.30608056363,277301.27405859163,1.176683878758564
191549.30608056363,277351.27405859163,1.1802083716201073
191549.30608056363,277401.27405859163,1.1838702014232536
191549.30608056363,277451.27405859163,1.1859372438231355
191549.30608056363,277501.27405859163,1.1850993712343352
191549.30608056363,277551.27405859163,1.1806263656294333
191549.30608056363,277601.27405859163,1.1712838575410938
191549.30608056363,277651.27405859163,1.1529772347318317
191549.30608056363,277701.27405859163,1.1294669463879297
191549.30608056363,277751.27405859163,1.101284164483967
191549.30608056363,277801.27405859163,1.0746670270292555
191549.30608056363,277851.27405859163,1.054095950375707
191549.30608056363,277901.27405859163,1.0405983121047093
191549.30608056363,277951.27405859163,1.0363793055213495
191549.30608056363,278001.27405859163,1.069922132954616
191549.30608056363,278051.27405859163,1.1997351247610577
191549.30608056363,278101.27405859163,1.2108920322773464
191549.30608056363,278151.27405859163,1.2090632986304257
191549.30608056363,278201.27405859163,1.1990925095266378
191549.30608056363,278251.27405859163,1.1856112032427808
191549.30608056363,278301.27405859163,1.1751212144365695
191549.30608056363,278351.27405859163,1.17075286562268
191549.30608056363,278401.27405859163,1.1696837869248256
191549.30608056363,278451.27405859163,1.1710552536893473
191549.30608056363,278501.27405859163,1.1743617785877198
191549.30608056363,278551.27405859163,1.1786210779388557
191549.30608056363,278601.27405859163,1.1833648031992388
191549.30608056363,278651.27405859163,1.1871201006919436
191549.30608056363,278701.27405859163,1.1916969238868251
191549.30608056363,278751.27405859163,1.196259301001699
191549.30608056363,278801.27405859163,1.2051882693648748
191549.30608056363,278851.27405859163,1.2151176908318815
191549.30608056363,278901.27405859163,1.2263738922498624
191549.30608056363,278951.27405859163,1.2339695895498002
191549.30608056363,279001.27405859163,1.2472364367282445
191549.30608056363,279051.27405859163,1.2585499109416414
191549.30608056363,279101.27405859163,1.2665367144348905
191549.30608056363,279151.27405859163,1.2598719102388736
191549.30608056363,279201.27405859163,1.2677075064682413
191549.30608056363,279251.27405859163,1.2699443559323924
191549.30608056363,279301.27405859163,1.2773880337501737
191549.30608056363,279351.27405859163,1.2841606044386285
191549.30608056363,279401.27405859163,1.29024925058397
191549.30608056363,279451.27405859163,1.2956681619343533
191549.30608056363,279501.27405859163,1.3124376222176926
191549.30608056363,279551.27405859163,1.316023556517181
191549.30608056363,279601.27405859163,1.3191254985774423
191549.30608056363,279651.27405859163,1.321798938680111
191549.30608056363,279701.27405859163,1.3240963491005457
191549.30608056363,279751.27405859163,1.3225819514127812
191549.30608056363,279801.27405859163,1.324395599805315
191549.30608056363,279851.27405859163,1.3259446346141637
191549.30608056363,279901.27405859163,1.3393871582343344
191549.30608056363,279951.27405859163,1.3401559197160005
191549.30608056363,280001.27405859163,1.3408069188093659
191549.30608056363,280051.27405859163,1.3413564859598266
191549.30608056363,280101.27405859163,1.3418183121270948
191549.30608056363,280151.27405859163,1.3422038805643202
191549.30608056363,280201.27405859163,1.3425228436098557
191549.30608056363,280251.27405859163,1.3427833442495893
191549.30608056363,280301.27405859163,1.354117893640139
191549.30608056363,280351.27405859163,1.3542882220832844
191549.30608056363,280401.27405859163,1.354437777328577
191549.30608056363,280451.27405859163,1.3545688885907659
191549.30608056363,280501.27405859163,1.3546834918734532
191549.30608056363,280551.27405859163,1.3547832143073406
191549.30608056363,280601.27405859163,1.3548694395177672
191549.30608056363,280651.27405859163,1.3549433581032506
191549.30608056363,280701.27405859163,1.3596264893362053
191549.30608056363,280751.27405859163,1.3596610544581358
191599.30608056363,277051.27405859163,1.173288939882499
191599.30608056363,277101.27405859163,1.172439250185907
191599.30608056363,277151.27405859163,1.1722517708075482
191599.30608056363,277201.27405859163,1.1727153100741794
191599.30608056363,277251.27405859163,1.1737836546374365
191599.30608056363,277301.27405859163,1.1761178753002264
191599.30608056363,277351.27405859163,1.1805335444660017
191599.30608056363,277401.27405859163,1.184191736179656
191599.30608056363,277451.27405859163,1.1862409713099655
191599.30608056363,277501.27405859163,1.186050728905679
191599.30608056363,277551.27405859163,1.183486410014189
191599.30608056363,277601.27405859163,1.177475867821413
191599.30608056363,277651.27405859163,1.165719987657519
191599.30608056363,277701.27405859163,1.1451130052672176
191599.30608056363,277751.27405859163,1.118285991156763
191599.30608056363,277801.27405859163,1.0923210994565573
191599.30608056363,277851.27405859163,1.0752275930780615
191599.30608056363,277901.27405859163,1.0676748428562606
191599.30608056363,277951.27405859163,1.0730737143918285
191599.30608056363,278001.27405859163,1.09881691676972
191599.30608056363,278051.27405859163,1.1663786461140373
191599.30608056363,278101.27405859163,1.2040730653159402
191599.30608056363,278151.27405859163,1.2012625482909787
191599.30608056363,278201.27405859163,1.1897895623382824
191599.30608056363,278251.27405859163,1.1783316160222501
191599.30608056363,278301.27405859163,1.1709110248164014
191599.30608056363,278351.27405859163,1.1689371393020658
191599.30608056363,278401.27405859163,1.1700415411930873
191599.30608056363,278451.27405859163,1.1728987368385637
191599.30608056363,278501.27405859163,1.1769809682047931
191599.30608056363,278551.27405859163,1.1808656457317876
191599.30608056363,278601.27405859163,1.1857046771883508
191599.30608056363,278651.27405859163,1.1904988406982242
191599.30608056363,278701.27405859163,1.1953013825074754
191599.30608056363,278751.27405859163,1.2095942780617697
191599.30608056363,278801.27405859163,1.2166970324849393
191599.30608056363,278851.27405859163,1.2246145297811686
191599.30608056363,278901.27405859163,1.2324556557007007
191599.30608056363,278951.27405859163,1.2446781582422761
191599.30608056363,279001.27405859163,1.2496646448356559
191599.30608056363,279051.27405859163,1.265647320458203
191599.30608056363,279101.27405859163,1.2736695624119876
191599.30608056363,279151.27405859163,1.266853182616472
191599.30608056363,279201.27405859163,1.2691465824076493
191599.30608056363,279251.27405859163,1.2772181469306538
191599.30608056363,279301.27405859163,1.2845661599741873
191599.30608056363,279351.27405859163,1.2911605175065983
191599.30608056363,279401.27405859163,1.3097104207718653
191599.30608056363,279451.27405859163,1.314098276154838
191599.30608056363,279501.27405859163,1.3178833186015646
191599.30608056363,279551.27405859163,1.3211301999180425
191599.30608056363,279601.27405859163,1.32390345971098
191599.30608056363,279651.27405859163,1.3362115115152802
191599.30608056363,279701.27405859163,1.3377087698260166
191599.30608056363,279751.27405859163,1.3389688764383338
191599.30608056363,279801.27405859163,1.3400288296082759
191599.30608056363,279851.27405859163,1.340919897731341
191599.30608056363,279901.27405859163,1.3416682342162838
191599.30608056363,279951.27405859163,1.3422955519652948
191599.30608056363,280001.27405859163,1.342819791681191
191599.30608056363,280051.27405859163,1.3432557440626953
191599.30608056363,280101.27405859163,1.3436156047172556
191599.30608056363,280151.27405859163,1.3544812354458662
191599.30608056363,280201.27405859163,1.3546739099934042
191599.30608056363,280251.27405859163,1.3548427171714037
191599.30608056363,280301.27405859163,1.354990805085904
191599.30608056363,280351.27405859163,1.3551206693122892
191599.30608056363,280401.27405859163,1.3552343108925957
191599.30608056363,280451.27405859163,1.3553333571149664
191599.30608056363,280501.27405859163,1.3554191529593358
191599.30608056363,280551.27405859163,1.355492829747122
191599.30608056363,280601.27405859163,1.3598244998529085
191599.30608056363,280651.27405859163,1.3598598592515734
191599.30608056363,280701.27405859163,1.3598917169690214
191599.30608056363,280751.27405859163,1.3599200630178985
191649.30608056363,277051.27405859163,1.1702652915550347
191649.30608056363,277101.27405859163,1.168929485976279
191649.30608056363,277151.27405859163,1.1684330522055597
191649.30608056363,277201.27405859163,1.1689766528973375
191649.30608056363,277251.27405859163,1.1709810021586218
191649.30608056363,277301.27405859163,1.1747560357775386
191649.30608056363,277351.27405859163,1.1792749419667428
191649.30608056363,277401.27405859163,1.184267474704897
191649.30608056363,277451.27405859163,1.1871799375873433
191649.30608056363,277501.27405859163,1.188478935509926
191649.30608056363,277551.27405859163,1.1872806959546425
191649.30608056363,277601.27405859163,1.1844937546663914
191649.30608056363,277651.27405859163,1.177945648845142
191649.30608056363,277701.27405859163,1.1623618471432282
191649.30608056363,277751.27405859163,1.1378108990345719
191649.30608056363,277801.27405859163,1.1114328907688609
191649.30608056363,277851.27405859163,1.093332296045273
191649.30608056363,277901.27405859163,1.081638527551915
191649.30608056363,277951.27405859163,1.0725621017192124
191649.30608056363,278001.27405859163,1.065693973437995
191649.30608056363,278051.27405859163,1.0666007261885417
191649.30608056363,278101.27405859163,1.1046496566095507
191649.30608056363,278151.27405859163,1.1511472647167125
191649.30608056363,278201.27405859163,1.1625100649031421
191649.30608056363,278251.27405859163,1.1644467843528938
191649.30608056363,278301.27405859163,1.165449447282727
191649.30608056363,278351.27405859163,1.1675584675622004
191649.30608056363,278401.27405859163,1.1710850004432003
191649.30608056363,278451.27405859163,1.1752899580226845
191649.30608056363,278501.27405859163,1.1800101592667531
191649.30608056363,278551.27405859163,1.1849934737682835
191649.30608056363,278601.27405859163,1.1900546569971633
191649.30608056363,278651.27405859163,1.197822513093845
191649.30608056363,278701.27405859163,1.2032641024404875
191649.30608056363,278751.27405859163,1.2162072049920913
191649.30608056363,278801.27405859163,1.2267474843959894
191649.30608056363,278851.27405859163,1.235189851474984
191649.30608056363,278901.27405859163,1.2436626664598565
191649.30608056363,278951.27405859163,1.2520740142328581
191649.30608056363,279001.27405859163,1.2570168091767102
191649.30608056363,279051.27405859163,1.2734134810332096
191649.30608056363,279101.27405859163,1.2814023984209937
191649.30608056363,279151.27405859163,1.2744133304745997
191649.30608056363,279201.27405859163,1.276966679306771
191649.30608056363,279251.27405859163,1.2849479409470184
191649.30608056363,279301.27405859163,1.3058254888855367
191649.30608056363,279351.27405859163,1.3112332663007131
191649.30608056363,279401.27405859163,1.3158999729093357
191649.30608056363,279451.27405859163,1.3198921216123711
191649.30608056363,279501.27405859163,1.3338513837233898
191649.30608056363,279551.27405859163,1.3360335647963815
191649.30608056363,279601.27405859163,1.3378499173274019
191649.30608056363,279651.27405859163,1.3393591613659421
191649.30608056363,279701.27405859163,1.3406122141113024
191649.30608056363,279751.27405859163,1.3416523052439981
191649.30608056363,279801.27405859163,1.3425155294539075
191649.30608056363,279851.27405859163,1.3432316330077056
191649.30608056363,279901.27405859163,1.3438248908266348
191649.30608056363,279951.27405859163,1.3443149792797702
191649.30608056363,280001.27405859163,1.3548525476130202
191649.30608056363,280051.27405859163,1.3550639454689113
191649.30608056363,280101.27405859163,1.3552476286986914
191649.30608056363,280151.27405859163,1.3554083048928423
191649.30608056363,280201.27405859163,1.3555494821174534
191649.30608056363,280251.27405859163,1.3556737825012317
191649.30608056363,280301.27405859163,1.3557831822441608
191649.30608056363,280351.27405859163,1.355879192305596
191649.30608056363,280401.27405859163,1.3559629922892835
191649.30608056363,280451.27405859163,1.359964378713102
191649.30608056363,280501.27405859163,1.360002615095966
191649.30608056363,280551.27405859163,1.3600385800428663
191649.30608056363,280601.27405859163,1.3600719589779813
191649.30608056363,280651.27405859163,1.3601025009795664
191649.30608056363,280701.27405859163,1.360130017395619
191649.30608056363,280751.27405859163,1.360154377552921
191699.30608056363,277051.27405859163,1.1674517770574468
191699.30608056363,277101.27405859163,1.1658718162924717
191699.30608056363,277151.27405859163,1.1652398519218143
191699.30608056363,277201.27405859163,1.1655673282830454
191699.30608056363,277251.27405859163,1.1673095826978075
191699.30608056363,277301.27405859163,1.1716553934238394
191699.30608056363,277351.27405859163,1.1790882993091887
191699.30608056363,277401.27405859163,1.1863586392737189
191699.30608056363,277451.27405859163,1.1896795085339171
191699.30608056363,277501.27405859163,1.1905079360969568
191699.30608056363,277551.27405859163,1.1903254576213886
191699.30608056363,277601.27405859163,1.189485118786023
191699.30608056363,277651.27405859163,1.1862172695648925
191699.30608056363,277701.27405859163,1.1764901137771875
191699.30608056363,277751.27405859163,1.156162531092994
191699.30608056363,277801.27405859163,1.1308263561923724
191699.30608056363,277851.27405859163,1.1088043411945556
191699.30608056363,277901.27405859163,1.088515974238887
191699.30608056363,277951.27405859163,1.070879316369887
191699.30608056363,278001.27405859163,1.063448092752919
191699.30608056363,278051.27405859163,1.0631676091335622
191699.30608056363,278101.27405859163,1.0729047970512773
191699.30608056363,278151.27405859163,1.1098068723331547
191699.30608056363,278201.27405859163,1.1396481737477961
191699.30608056363,278251.27405859163,1.1546373157704024
191699.30608056363,278301.27405859163,1.1630579970455703
191699.30608056363,278351.27405859163,1.1692065767483173
191699.30608056363,278401.27405859163,1.174646397120743
191699.30608056363,278451.27405859163,1.1800397873238448
191699.30608056363,278501.27405859163,1.1853529221836492
191699.30608056363,278551.27405859163,1.190813090488183
191699.30608056363,278601.27405859163,1.196253542415144
191699.30608056363,278651.27405859163,1.2015988721980424
191699.30608056363,278701.27405859163,1.2122443677033448
191699.30608056363,278751.27405859163,1.2259011799911264
191699.30608056363,278801.27405859163,1.2344068693056427
